ID,CC_1,CC_2,CC_3,CC_4,CC_5,CC_6,CC_7,CC_8,CC_9,CC_10,CC_11,CC_12,CC_13,CC_14,CC_15,CC_16,CC_17,CC_18,CC_19,CC_20,CC_21,CC_22,CC_23,CC_24,CC_25,CC_26,CC_27,CC_28,CC_29,CC_30,CC_31,CC_32,CC_33,CC_34,CC_35,CC_36,CC_37,CC_38,CC_39,CC_40,CC_41,CC_42,CC_43,CC_44,CC_45,CC_46,CC_47,CC_48,CC_49,CC_50,CC_51,CC_52,CC_53,CC_54,CC_55,CC_56,CC_57,CC_58,CC_59,CC_60,CC_61,CC_62,CC_63,CC_64,CC_65,CC_66,CC_67,CC_68,CC_69,CC_70
s0534_re_65,-0.027329587335066175,0.03455958988814927,-0.0538973115492557,0.023289943672935055,-0.07134820035992795,0.01175076630045491,-0.07609037750594254,-0.021808749923225203,-0.061401672466945355,-0.04063811593198426,-0.061345257901145984,-0.031943177088211996,-0.04257105933186185,-0.03083236916968588,0.0027591615100397283,-0.011952290984851998,0.01936535866721725,0.026436824619600875,0.026554757164682606,0.028303612809523957,0.03707003953388168,0.020583529948367475,0.018471334074720895,0.020125629659354015,0.003827995994203408,0.0005253948295771565,-4.756465588716863e-05,-0.011772685249440196,-0.015237873520481216,-0.013376507018547926,-0.018672700297973625,-0.017612804853683606,-0.010427123585376803,-0.008635538997585708,-0.004088101902817018,0.0037314254596960716,0.005668648227402843,0.007080377182802028,0.010427505257676467,0.008912461852654811,0.006622029859753163,0.00653104909240611,0.003706313095773611,0.0007622930382046956,0.00015255483487775558,-0.0021063395918242316,-0.0036964061106693666,-0.0033360491900467732,-0.004003714798860529,-0.0038511095616143073,-0.0026454310774392566,-0.0021058669935729237,-0.001143665434329996,0.00019732412199486104,0.0008540517381748305,0.0012678560421351126,0.0018432701779673138,0.0016217110183343677,0.00135710782596544,0.001218020722111477,0.0007457334536949774,0.00039747228326449954,0.0003301148909971862,7.321667021851636e-05,5.829924859481095e-05,8.986499901427711e-05,-9.780508145561344e-05,-0.00023070620316555852,-7.478804049455015e-05,-0.0002765758324643186
s0534_re_66,-0.02070130324203178,0.0473011304750268,-0.04291509227570054,0.04404133504424621,-0.04461747778076252,0.04964985538257146,-0.03047462563531219,0.03323896780500836,-0.008274878229606897,0.00961525560909541,-0.01852590302315496,-0.0017535896898692247,-0.024112212399327454,-0.017534653023222734,0.007170933148291891,-0.00963060386550625,0.024622406088211455,0.024034571755383736,0.018282737865247523,0.011399897657375854,0.0016871472209390905,-0.025378016492552356,-0.025888070392835878,-0.01886315227008772,-0.01610545715496259,0.008734501152862175,0.02402675464560488,0.02222175870761701,0.020154233783684392,0.007971427257717984,-0.012631143245969648,-0.019579164763532646,-0.01856704547610158,-0.015098219260504694,-0.001437305205812212,0.012046003773558,0.01564542537838728,0.016248996013361397,0.010335451983968897,-0.0017166385836102076,-0.01049634388903773,-0.014280395260514864,-0.014063747299318915,-0.006482307611308932,0.004363453816317052,0.011147614169916047,0.014055900610098936,0.010915390083266264,0.001756457204705606,-0.006863277498224985,-0.011626308442575449,-0.012122973363008587,-0.0060386451250777585,0.0019257819538521246,0.008479669098946032,0.011039397710238525,0.008640481005424118,0.0014341820546680058,-0.00452640207594342,-0.008741613234429672,-0.00834476265367965,-0.004829806054173494,0.001356973591798382,0.0052399700299552415,0.008060652282748706,0.005378540156782883,0.0022871184977850153,-0.003293056711496408,-0.004647074924529089,-0.006631050279764051
s0534_re_67,0.0020765915393706575,-0.007037865237694514,0.0066589511307761085,-0.007019263671476267,0.002178044579901586,0.013072769161064587,-0.0039531786577512,0.016331961154122485,-0.0009892775912095884,-0.015417345026554001,-0.0038327781195096142,-0.02584752786125568,-0.013422564758173008,0.006614786624448957,0.002549118503569706,0.026992429155281418,0.02803726298116971,0.006390018861243521,0.001039164303438115,-0.021786338994226686,-0.03487082156796524,-0.017852836697277004,-0.005447517799551681,0.013964771921364087,0.0309446985114853,0.022480761359324808,0.007415111543094476,-0.00803535189189133,-0.024621817794718493,-0.022683299583719712,-0.010446658402670868,0.0026080147102693074,0.016533323724750425,0.01982026861431372,0.012207581513965093,0.0014422663714243396,-0.01105901738750545,-0.017435275074374233,-0.014082273550825208,-0.004735718195544292,0.00715034059162361,0.015405312957060399,0.014006756073149246,0.0061703888624320006,-0.005021193140340069,-0.013408466650746157,-0.013335855865755732,-0.006395989697370686,0.003945518197505184,0.01122643165059377,0.011988600628232683,0.006415710982633257,-0.0022119868544237795,-0.008875607815524988,-0.009804129953442547,-0.005700687593821889,0.0019034366748303523,0.007401049929158598,0.009208573068596244,0.005907891183429682,0.00032126682998290414,-0.005139977889735478,-0.006485864207307398,-0.004469132291550591,0.001013041113942415,0.004972274760295948,0.007729094300176263,0.005609462182939951,0.0030758702567682057,-0.001683684637153132
s0534_re_68,0.0019128809517292885,-0.002169446962866964,0.006514701235845196,-0.007118447371774268,0.0038976364407476436,0.010057641631833198,-0.0033199393918484314,0.017957706658039984,-0.0036243878756363644,-0.008638751092818617,-0.003772161622522029,-0.027793492932745894,-0.00784796021499102,-0.002839581191352279,-0.0011364964585417398,0.02782970107638658,0.020085705331814946,0.01439827983101767,0.010441089654293587,-0.02052658338994798,-0.026145088979731133,-0.02366198576340686,-0.01906463461688102,0.008019117321973432,0.023809606866776006,0.024818340802285444,0.022083834165123706,0.0012560760697701242,-0.01741018886912465,-0.022888416628717413,-0.022071546359742147,-0.007970779320166927,0.009184447607850216,0.016818238838403998,0.019671654160679605,0.011528235729114867,-0.0023642362885590387,-0.012068321445712763,-0.017511680609062122,-0.013959611524024503,-0.0032917138045372844,0.007227760403703014,0.015142657890736577,0.01452211391074144,0.0064017704381112836,-0.004078355936174335,-0.012775232904251902,-0.01393840616029843,-0.007853108583630523,0.001742564775870722,0.010257657625692956,0.013045575995335238,0.008675670626928577,0.00044625209006714857,-0.007618217799602739,-0.010621003289124069,-0.008262252507014008,-0.0012270849845169543,0.005777348875865011,0.00981787667567765,0.008365070144800289,0.0034537427057762106,-0.0031761755547737988,-0.006427611716141196,-0.006737312563802725,-0.0022375044188311117,0.00253766244379132,0.007390823598029703,0.007339627828036939,0.0060034972645587464
s0534_re_69,0.0037742828003874862,-0.004555989127212239,0.006568788010285761,-0.007943131434466552,0.003677021954613254,0.011082335202896008,-0.004540857331211365,0.016999317375600502,-0.005093479159225882,-0.011982856674211347,-0.004001640314222528,-0.026668743449022623,-0.0074859573618837535,0.004060151411509726,0.0027292998596971053,0.0295178504225478,0.020987829197614015,0.0068745739798925995,0.001448494137685387,-0.025381768100028027,-0.02976311318978943,-0.016909579695994867,-0.007088001948201868,0.017107419082651357,0.02941070367465283,0.020605142172121223,0.009105870557608994,-0.009959088000574743,-0.0248538770261861,-0.02085822319303508,-0.011617063007636626,0.003482968920841824,0.01783150590019146,0.018825480091893637,0.012382605696252588,0.0009545412929541102,-0.012266953069986887,-0.016801587391213325,-0.013847726073418894,-0.004538329857945715,0.007809081083064664,0.014706830534874326,0.014100349339490295,0.006297875281785736,-0.005438977786353152,-0.013073861928079033,-0.013244860140101138,-0.006536247080858955,0.003690629043466962,0.011214224996660692,0.012358428420214092,0.006540347114273923,-0.002355372724351222,-0.00889364215065491,-0.009892363797184407,-0.005779637529368003,0.001736459820839687,0.007524899996742001,0.009513851092938707,0.005903242059270335,0.000272035124172649,-0.005240992508576364,-0.006496002247771843,-0.004416012062139375,0.0010089506248330642,0.005098997474033111,0.007849054889124333,0.005622384443540315,0.0031536175527639375,-0.001597481607021412
s0534_re_70,-0.003920189669829124,-0.015718400627097583,-0.006226102188130941,-0.02998037365795613,-0.030856464488127098,-0.031099843483006703,-0.05920936506851934,-0.04151578219843475,-0.05646219518443964,-0.06153276069914595,-0.037185332937260014,-0.04801595074083075,-0.026549306469081727,-0.001515975050851792,-0.003506588554939509,0.024002880675157517,0.03362926316563948,0.02608241723029903,0.03857969439813472,0.030098529043873723,0.01829535034303599,0.020435611803478488,0.008325050012928987,-0.0008040655663746254,-0.002200950362569442,-0.012755717435306596,-0.01750423427071266,-0.01699174058586839,-0.019840148136531843,-0.01558939729707638,-0.009088805483567055,-0.00502969146559448,0.0020479109077110487,0.006891140561398628,0.008356393754700146,0.010348025408471961,0.009344977897494399,0.007266657587895079,0.005709870148494196,0.0026628461303067658,0.0003968361456515872,-0.0013451240776968698,-0.003411423377783711,-0.004044753874812279,-0.004354426106262064,-0.004047549934555765,-0.0029574797336373634,-0.002068483726109803,-0.0007274138406641482,0.00042463049701380414,0.0011139323414114449,0.0017396433627826925,0.0017857343665437099,0.0014630861686625004,0.0010793956987324525,0.0007434261576630142,0.0004530405511944352,0.00010669898514141282,-8.722803766111387e-06,-0.00010058920660169609,-0.0001852453996890604,-0.00037818079944793064,-0.0004726111870229487,-0.0006226522182079605,-0.0005860059624575821,-0.0005331021027729952,-0.00045707464330926797,-0.0004696715141845795,-0.00027320645717318187,-0.00029476310055316207
s0534_re_71,-0.021084815159887763,0.046476652965925215,-0.04238994272970669,0.042297804714174145,-0.043480494890517814,0.04894923721779648,-0.031287323102675506,0.03380201439415841,-0.009176653095180351,0.008867833287578168,-0.018350621378452836,-0.0012374776077403384,-0.02404640421117754,-0.013664421271415029,0.007889968100879389,-0.008037761056438065,0.027334136216286727,0.022352670287446665,0.015835921343954354,0.009646456589975646,-0.0020100520774531836,-0.027571246922653597,-0.02380347795551487,-0.01765928249792677,-0.012951166922433222,0.013862632773472609,0.025317523109562184,0.02146097524413546,0.0189068343345926,0.003795109015579557,-0.0163747547791752,-0.020189100411256662,-0.018601775111201573,-0.01254098927580901,0.0033757515671863506,0.014402919380689203,0.01647256114089601,0.015984317633147796,0.007288088184013254,-0.005722923495026708,-0.012519346293063761,-0.014767908373517722,-0.012651436764497724,-0.002799580324143226,0.007286018168537053,0.012554961118891244,0.013856361489365619,0.008309709715266416,-0.0014564376917483113,-0.009084953529957085,-0.01265042814037096,-0.011213727510348192,-0.003306694533424336,0.0046899265273470025,0.010062031130922014,0.01098605319505619,0.00652487332626753,-0.00133719301833587,-0.006933134535017536,-0.010086497344921402,-0.00781095678135911,-0.0029667160850151545,0.0034456857336259356,0.006857782691397888,0.007764146095351535,0.003373389920365171,-0.00046844239817866155,-0.005774104905646214,-0.006481932522018717,-0.006812254081440631
s0534_re_72,0.001735279144095583,-0.005028007908805905,0.008088301910869048,-0.007738030267220821,0.0036073331929463008,0.011442344274176355,-0.0022786915586920746,0.0195235524482951,-0.000560254865735424,-0.007343507252126014,-0.001972444282427857,-0.028194200896434873,-0.01231205994534798,-0.006584564108006585,-0.005890665867848353,0.024630126279498572,0.023408363676273972,0.01963744962484327,0.02049742343709198,-0.010484842262294016,-0.022983483715609463,-0.025318084251731647,-0.027903330729750226,-0.004857843899159364,0.016342167566380184,0.023457948005778603,0.02842553283239883,0.013914937200938563,-0.006149404603101366,-0.01693622292320631,-0.023973190323051712,-0.018099692712447903,-0.0022546083150407517,0.00904015963678217,0.01861680099603756,0.018543787370721335,0.00865714241223871,-0.001905935611443709,-0.01254974098011611,-0.017452184576759025,-0.012561007280735495,-0.0033983232884893535,0.007983621749577273,0.015152592018909793,0.013878756142527081,0.006640770914134551,-0.004106002918575109,-0.012254817298621499,-0.013594427643140687,-0.008437243172145,0.0007296210432268951,0.009015755043837006,0.011756590277144204,0.008986382677127272,0.0013308878116233046,-0.005916899986145725,-0.010368808527992055,-0.008810590928216334,-0.00374222593410293,0.003279558776645948,0.007233750798136059,0.008058407848079435,0.0037154194991842605,-0.0010715070714248092,-0.006504775911608547,-0.0071068872130258184,-0.006094958634788625,-0.0005932242846342877,0.0016798612111144483,0.005654163070667096
s0534_re_73,-0.002587447088355228,-0.01449610657487148,-0.007193005241673646,-0.028229741675608887,-0.029142747560049517,-0.029880487955180526,-0.056820392463439166,-0.039422413559029146,-0.053960949213911966,-0.059739333986142173,-0.03657850449051466,-0.048773633071666066,-0.02828082450643278,-0.005107683111025573,-0.00745763973501298,0.020371672064632796,0.02995454385130138,0.024291076603150292,0.0384151335403265,0.029981882745460754,0.01995890406405973,0.023268205953941367,0.009725013211532752,0.0021664412172964047,0.0014539837612784503,-0.010370968233690927,-0.014631739770909709,-0.015144624380942625,-0.02010723310284553,-0.01706351499576921,-0.011853550599217236,-0.00874199383438646,-0.0009057852093889246,0.004276809841604953,0.006357408504540576,0.010100245581018725,0.009819336137616303,0.008334101439419083,0.007438242554012091,0.004175804332743876,0.0020516518831973714,0.00028725100332651694,-0.0022350973768537233,-0.0032951109609643823,-0.004165469882168241,-0.0043657855552633315,-0.003828949207825923,-0.0032759900827682006,-0.0018650468391169953,-0.0006934284510629515,0.00026049684958427655,0.00139250113551335,0.0018011162479090468,0.0019105952400647152,0.0017591167400938014,0.0011123121417874148,0.0007006178897419013,0.0004134003939612762,0.00024558060799663293,7.603616106320108e-05,-8.620473615359227e-05,-0.00017961769678228362,-0.00027894698069859814,-0.00047854957324037996,-0.0006522348444822693,-0.0006999182403863831,-0.00047773144217657163,-0.0004028129780650878,-0.0003509774823721171,-0.00025602677277548647
s0534_re_74,-0.021270862681364227,0.042351239685250494,-0.042514751246778344,0.04191915654695581,-0.04364908547754675,0.049321257406522837,-0.029764059422782926,0.030257631536471583,-0.010185863506484958,0.005693583305398577,-0.022371651020860823,-0.0023373239751795414,-0.0188859375277269,-0.012368093900054378,0.019042661312646484,0.0015115069959300903,0.027045362308303355,0.021958975101340508,0.006139749504379968,-0.010049162147820236,-0.013831660244403672,-0.03135787385805386,-0.021259455044579312,0.0024495953324720904,0.010234769019209113,0.02410819352096865,0.02906375676290424,0.009239001621574976,-0.006786676131432041,-0.015981051886599037,-0.024101135354573228,-0.01717865131176137,0.0001104490569775202,0.010353622872859718,0.017219399835875792,0.01845069533086437,0.008075174680788333,-0.004738117409524176,-0.011685606752183868,-0.01652501531279191,-0.0127264755013353,-0.0014829152180453329,0.007721939120573707,0.013491929877175039,0.014119177262252675,0.006443810932416376,-0.004431138250402252,-0.011466451241075861,-0.013521810550851004,-0.008987673494190449,0.0007293820446487703,0.008932374182613481,0.011690874171534575,0.009703499921106308,0.0017883486885618741,-0.006323366285143368,-0.010501154957295011,-0.008980304415038944,-0.0043012358930453135,0.0034659067016512696,0.007352913654310368,0.008258523285583016,0.004062187233073212,-0.0011638939205346496,-0.0066874693617365874,-0.007401139961172522,-0.006709867359636889,-0.0007581154634088974,0.0016627846460353457,0.005729229610981389
s0534_re_75,0.001023303331468183,-0.003304816900000402,0.006291434205895773,-0.0077079185432337195,0.004267290940213078,0.010283665513370434,-0.002545105537153836,0.019984242153050398,-0.0032749039165983654,-0.00694477729654921,-0.0034994931522806297,-0.029138527749608976,-0.009844642861203476,-0.006324539639869743,-0.002801227739464437,0.02689893416543905,0.021728901128021328,0.018876558436087338,0.015517644002856509,-0.016453364422748192,-0.02433378368395321,-0.02612419173379534,-0.024252030472910753,0.00237697155609942,0.019866705237539715,0.025108447465660717,0.02626998362594524,0.007051388288934973,-0.01169707321053857,-0.020377587240725612,-0.02404438557938116,-0.013257846731196917,0.00321139048507198,0.013130582142047594,0.020179698940365524,0.015614549482369301,0.003619679671688656,-0.0070726159179732165,-0.016026768076916782,-0.016773677073713477,-0.008602260646528073,0.0020866655843540583,0.012426774992579753,0.015923337838264086,0.011136411164780155,0.0012635752315085312,-0.009346387502873144,-0.014191045796749737,-0.011789377366685297,-0.003452323211482709,0.00620657821030017,0.012034326144734417,0.011216214972794791,0.0051322389130816345,-0.0035678296630442335,-0.009186060406587425,-0.010306993430249857,-0.005541101619735938,0.0011261886790487684,0.007464004697146907,0.008810331211859927,0.0064161545214353926,0.0002974585427297954,-0.0042396006280033096,-0.007584767012411773,-0.005248621912103257,-0.0021487097147717695,0.0038586147929885973,0.005307988946752549,0.00680420454101189
s0534_re_76,-0.0019863984537566775,-0.014577063874747935,-0.007301989758714267,-0.02820741831135333,-0.02807219515346245,-0.030117744254451507,-0.05448135778154579,-0.036819524322009724,-0.05541248026695427,-0.056327975782320266,-0.037892096410263566,-0.051639417837588804,-0.027336691267825796,-0.01216739890017303,-0.012077608530162839,0.01875662139698557,0.022511665271020987,0.02374305598160055,0.03949218167056813,0.027337155287528777,0.024443431480590486,0.02585895820657301,0.010357440336671606,0.007974632897726652,0.003994827535328598,-0.008083215295205368,-0.009184520698198848,-0.014084304905832427,-0.019939396012346705,-0.01624396793032265,-0.015432192856103527,-0.012463024105824843,-0.004495264464547006,-0.0005317966101824204,0.004236362977486992,0.008599869825714968,0.008785068531796779,0.009723201995800283,0.008651673399172876,0.006056926142749482,0.0045933372616418075,0.0017841996452155895,-0.0004497080498147789,-0.0018681041175900705,-0.0035679598565942026,-0.004119046490642576,-0.004265566310301921,-0.0039129808772284825,-0.002943984214721188,-0.002076036759578331,-0.0007266279019488714,0.0003667451443302986,0.0010799917306845376,0.0017308930834439426,0.0018424290916209507,0.0016367385173304144,0.0014053292873097793,0.0009685335391060976,0.000557990315993803,0.0003081010193708296,7.095160450003047e-05,-4.457397666745398e-05,1.733488238371139e-05,-0.00015068376283572312,-0.0003301904929133231,-0.0005581708124655138,-0.0005574790885882624,-0.0005523995379527626,-0.0003661554232638002,-0.00025177272089978425
s0534_re_77,-0.01971566193794362,0.044775625837598025,-0.042146950012963855,0.042063494204144604,-0.044439704066762974,0.049787695410025014,-0.02971362078849862,0.03347246520998698,-0.007698618009039513,0.010425857893443441,-0.019558044799613768,-0.0012338691044606216,-0.0243278101530104,-0.01962860479696353,0.006654516579333138,-0.009017376494003299,0.023228654311433557,0.026013017566991453,0.019643347849870707,0.010591453360302058,0.0034136847663151686,-0.02430643456746697,-0.028217079467790333,-0.018766387725026226,-0.016231217693574364,0.005945271464033815,0.02463473878030342,0.022717203347533185,0.01899075430909351,0.009316048789237929,-0.011016535949445582,-0.019841215794938683,-0.01828338068614864,-0.014541826644500783,-0.0028986904352705446,0.011107442422022178,0.015766212150575925,0.015499840776488158,0.011020971940767075,-0.0003793657732025764,-0.010139756093243192,-0.013961598876038634,-0.013985630428831998,-0.007194362526624511,0.0035112481731975256,0.010910878122939479,0.013668826594039219,0.011102003172488065,0.002498467900939783,-0.006611902551225478,-0.011256730325603804,-0.01187445097917371,-0.006465700994613743,0.0017065271645226097,0.008406706194336531,0.01035122748948452,0.008291723684284585,0.0019412063335854032,-0.004037082173749814,-0.008261706209729887,-0.007961830779440406,-0.004803876847215496,0.000988813206456702,0.004811554288790301,0.00786663645840737,0.005478108564586386,0.002349892730363919,-0.0027630057369046066,-0.004293407498263039,-0.006358418930816382
s0534_re_78,0.0010637980216122746,-0.006401177641302996,0.005653553433007139,-0.0075524744850718264,0.0023013926879356275,0.011360912600224463,-0.004290664174855757,0.01569602538965276,-0.0021818795138302816,-0.014384867441958112,-0.0028371905852853647,-0.025072575071258627,-0.011164128053020412,0.005928770809478038,0.0015676128583757074,0.026574964148494168,0.024794885148895406,0.005506409203364011,0.0026747069072060826,-0.021449324382837965,-0.032894120673409806,-0.01717769940862106,-0.007808458153315425,0.012997593381580304,0.030462467420394497,0.022322876363004462,0.009705455295482723,-0.0065214053483549275,-0.024696561732358974,-0.022812171773693133,-0.012159290070913622,0.0006413386760105964,0.01660369961465562,0.019869159865500925,0.013054685639974282,0.0032535105394979605,-0.01043181354256142,-0.017421843778257482,-0.01464436882883709,-0.006324756339188026,0.005909255818178701,0.014272669315021181,0.014424862731356637,0.00822878858421142,-0.0032199174784750036,-0.012296281148837705,-0.013812009894118332,-0.008419263853669512,0.0016385931269258156,0.010177416900586309,0.012887608531452679,0.008510200587083974,-0.00011585392417421918,-0.007856553311681348,-0.010554179568243742,-0.007444703171517832,-3.891499240132863e-05,0.006615279617095487,0.00971718699479866,0.007572500728813376,0.002239761357546187,-0.00406095782866461,-0.006708334433038338,-0.005612060733094576,-0.0006560831507673116,0.004308016279741167,0.007983640513934624,0.007135012746470071,0.004626883766222999,-0.00024811656648614385
s0534_re_79,0.0011156057921182455,-0.0035916255795122765,0.007205174002266578,-0.007935879650308363,0.00436943108797379,0.012027363024508988,-0.0020409882870316407,0.021481143723992402,-0.002019290642436784,-0.006869677742901969,-0.0032097850375460905,-0.029074255829563935,-0.012994979484702303,-0.006389813331228319,-0.00564296069480263,0.026145470287224547,0.02407230249658926,0.019770194299885878,0.019348808680782214,-0.013308418834318827,-0.02432280765900575,-0.02687519495887741,-0.026774478996746964,-0.0018473047235992304,0.01840807648863687,0.02470962030636119,0.027523313852997985,0.010807707597365069,-0.00911897326276002,-0.018793615256761247,-0.02400674421527903,-0.01586024958220295,0.0005281440359993993,0.011183278208550699,0.01934557515461677,0.017224898373119087,0.006603995387322049,-0.004543205851335857,-0.01472486902492055,-0.017273098335994618,-0.010695718725062585,-0.0004621945041594807,0.010629195072849715,0.015635130475244337,0.01246418715529601,0.003663912871650288,-0.007089207168503136,-0.013538131596817436,-0.012712566292883807,-0.005600090029023005,0.003942936086794662,0.010841007507723642,0.011453510531825204,0.006846682757296512,-0.0014557063167783583,-0.00790410268238852,-0.01035640109049897,-0.006975510204416134,-0.0009263987188893015,0.0057305393788196135,0.008068038595437392,0.00718995533688736,0.001784086038069904,-0.0029590184468949636,-0.007142165438291134,-0.0059989605014105244,-0.0037670026848294655,0.0019462772435673425,0.0038649459307910977,0.006351272403050602
s0534_re_80,0.004090588683928574,-0.0036720673945238843,0.007276451228263271,-0.006798764940770051,0.0022171010080981805,0.012551818568982319,-0.003329395233945693,0.016851329647791992,0.00032043589153447146,-0.01363130797990398,-0.0024443416421986975,-0.027558145653408552,-0.015870699658860322,0.0004254709309376269,-0.0035375885668249875,0.023967239164996365,0.028607890467783163,0.013563167506664853,0.01266017203087468,-0.013472564899297502,-0.03126649731405209,-0.023812404093398142,-0.019223047326402055,0.0008901463380473907,0.024684904510421893,0.02542088173154255,0.02075220006560464,0.00636454174725675,-0.014871368400496656,-0.022223587897196972,-0.01997774494157334,-0.011489544142607989,0.005400416232557643,0.015754743677257953,0.017585750167642727,0.013565792169811243,0.001520423793549965,-0.01020890806802986,-0.015476571807501645,-0.015099170208237584,-0.006032470925042602,0.005375396256500803,0.013134846565038468,0.014937039653946136,0.008117628584656538,-0.0024785778825205432,-0.010904372851156838,-0.01345839563526712,-0.008787102863352532,0.0002072579755574751,0.0084820084104459,0.011818588873491395,0.008470601920865203,0.0017632442481886313,-0.005501921654608818,-0.009291575839614177,-0.007905273669603871,-0.0022491349001213805,0.003655023523567355,0.008054133824591731,0.00743348160757559,0.003951694116726465,-0.0016083634227982402,-0.00498521861885788,-0.006239731998136037,-0.0029655082220745284,0.0008735158343489924,0.00555275793606865,0.005886983634891178,0.00559527248700119
s0534_re_81,-0.0031765778692857713,-0.019714066244840647,-0.009639415307748778,-0.03154315226744172,-0.03868402859557141,-0.03183387109927051,-0.06356879495613445,-0.04986009409448934,-0.04835719397518738,-0.06535626283822274,-0.03443967158461535,-0.027788103313767853,-0.023242692138369127,0.014309508758135327,0.020049123425215035,0.02302779410837487,0.04258798605766438,0.03279310839106877,0.02333949117174591,0.02693387767718249,0.012938893601683167,0.0023494899100641887,0.0013503964545797979,-0.009735315209147118,-0.01741302443738085,-0.016873961408388937,-0.019560849065408323,-0.017875774344342323,-0.009268236045120217,-0.0046111569864832475,0.001231013093858592,0.007803441554911039,0.009068375418231689,0.01004418999777022,0.009853881710579765,0.00648732595198737,0.004338201823471497,0.0019382682678013186,-0.0011891440841101364,-0.002460522537566268,-0.0038339045951595215,-0.004865059975377289,-0.004123713488819023,-0.003360529846127652,-0.0020935134876140147,-0.0006692601867681685,0.0003793812414450619,0.00138010937741355,0.0017996492363893954,0.00171791060624232,0.0013523297841359057,0.0008824929754254583,0.0007036880358991239,0.00031890561891882545,-3.486491099962033e-05,0.0001578088807929975,-5.830487755251147e-05,-0.00027611530439785274,-0.0005370873901765504,-0.0005729875651281942,-0.0005362315741638917,-0.0005501925491936308,-0.00046405547194574285,-0.0003664769975742484,-0.0005418288463714448,-0.00019430547775534657,-8.027925468193981e-05,-4.258269197129067e-06,0.00013709856802010797,0.0004549975029881163
s0534_re_82,-0.021285896125279265,0.04231724258482892,-0.03825761448548101,0.039488908000691846,-0.041805068441644805,0.04830748366536501,-0.02932554078023803,0.03366947526192226,-0.00895009487574802,0.008458695668029339,-0.019487788039423182,-0.0005402889735684398,-0.025133319976176804,-0.011321560647245136,0.009310921806724241,-0.005226701617528189,0.02970385153922472,0.02306639604674879,0.013893610229943084,0.006597862284483852,-0.006150445176445569,-0.031028264646744796,-0.02321690501645929,-0.014685803779102013,-0.007524018617390797,0.019412935535202694,0.028399957885464386,0.020487241274634232,0.014517172887804996,-0.002582764503335978,-0.021298885648738587,-0.021843943844869738,-0.01626393898338284,-0.007033826850973491,0.009803095514281636,0.01872252162729374,0.016769259401384694,0.012451863480779373,0.001663946502736671,-0.011234449452507358,-0.015488718895240321,-0.014046012023867082,-0.008193022091098498,0.003410640311210905,0.01216060159947195,0.01404854481126261,0.01145049633633986,0.002947058500448931,-0.007603696609224778,-0.012733637113257285,-0.01255732498628304,-0.007311980606590508,0.002469480538758683,0.009352842981142157,0.011506240645511541,0.008483221430986065,0.0010371405203697106,-0.0067153056182431515,-0.01035051423311314,-0.010048363085782138,-0.004818639300260839,0.001807562176606848,0.006658145616959092,0.007528294296321401,0.0050118043904282955,-0.0010554827704677132,-0.005859878182433623,-0.009079279063946209,-0.007905761876543039,-0.0050419893875672545
s0534_re_83,0.003482182867278297,-0.003641979936727075,0.006345620013029167,-0.006669306826637751,0.002989352025030726,0.01146827349361711,-0.0038916591982458767,0.01753989967563169,-0.0035766907882637247,-0.012375062968086898,-0.003551146570098869,-0.027932738506048983,-0.010105514204680493,0.0016273992003753947,-4.257599638155826e-05,0.02840698062741111,0.0233135555548159,0.010350119487922386,0.006860554184226714,-0.022249275775161868,-0.03042451883760492,-0.02057458546361747,-0.013575536088500526,0.011417012987439667,0.027963788786885352,0.023308561910027614,0.015204294917743945,-0.003312005654003885,-0.02141432340673366,-0.022674767083391067,-0.016622839444429438,-0.003182086513132433,0.013164554420944528,0.018447833622045464,0.016346735655145786,0.0070846925398323065,-0.007199660338200735,-0.015039391695478438,-0.01626868644519715,-0.010630700915402077,0.0019292680144175336,0.012106215373809579,0.015400242876241055,0.011387810229475093,0.0009815505726332185,-0.00933072973116331,-0.014221041235324899,-0.011243819466592952,-0.0024535617239066663,0.007140162669419809,0.01242376960343836,0.01064976118690304,0.003745952779033318,-0.004743962110474245,-0.009753444918745609,-0.008990946386910106,-0.0035435918177005874,0.003826332786896263,0.008485141312631549,0.00853131509171523,0.004834960195269673,-0.001013586028262708,-0.005414259082659087,-0.0060669997084693925,-0.003091308464915555,0.0018261826485029588,0.006214525794684926,0.007572991054604452,0.005952753197997113,0.002383248652915859
