ID,CC_1,CC_2,CC_3,CC_4,CC_5,CC_6,CC_7,CC_8,CC_9,CC_10,CC_11,CC_12,CC_13,CC_14,CC_15,CC_16,CC_17,CC_18,CC_19,CC_20,CC_21,CC_22,CC_23,CC_24,CC_25,CC_26,CC_27,CC_28,CC_29,CC_30,CC_31,CC_32,CC_33,CC_34,CC_35,CC_36,CC_37,CC_38,CC_39,CC_40,CC_41,CC_42,CC_43,CC_44,CC_45,CC_46,CC_47,CC_48,CC_49,CC_50,CC_51,CC_52,CC_53,CC_54,CC_55,CC_56,CC_57,CC_58,CC_59,CC_60
s0533_re_67,-0.023604936325919073,0.03383974274228241,-0.04966623455500187,0.02406848575531319,-0.07063413491402422,0.01227103829326298,-0.07007294382852118,-0.027830998056274335,-0.05588041900476815,-0.03723140925695623,-0.0630871513464977,-0.029785738913824095,-0.028429388251504536,-0.035863143095375354,0.010492092872698927,0.0033977949717170037,0.014073421969045305,0.029775758708981963,0.03659493256765104,0.01873343849127286,0.030276458035687456,0.026981523708764592,0.007290955055065963,0.010700881945440641,0.008821487355546819,-0.007655156090555503,-0.009286700966759546,-0.008177272770388678,-0.01955944731373104,-0.0195473087242287,-0.01196646828295141,-0.013551449078650897,-0.009307769209159824,0.00024061358524674138,0.0026374943340773476,0.004499893750080566,0.009759799792421217,0.009477166490287441,0.006914534664096966,0.007857951629866477,0.0056916302360191405,0.0016118466252328897,0.001367312384488488,-0.0005441901897708778,-0.0036035157428955743,-0.003259059957625889,-0.0036313900494571554,-0.004594339648505708,-0.0031707057839419723,-0.0019494377241376776,-0.0016392692637411223,-0.00021880974914182815,0.00091508714174816,0.0010691833994261116,0.0015210909003262618,0.0018914549674048078,0.0012151382448799856,0.0010055149428489013,0.0008810744271430088,0.00021910953848675886
s0533_re_68,-0.024643003070887754,0.034355589285720245,-0.049978507889203216,0.025181569581568947,-0.07038014191567904,0.014188824238911458,-0.06883257494185263,-0.02606176212458395,-0.053853452859775705,-0.036123815813460476,-0.06179242728138929,-0.028928123674459974,-0.02923170925572049,-0.03668190973141032,0.008722162636277194,0.00046888876584066176,0.011627247625518046,0.028268545882908436,0.033679084549662605,0.01828071391852354,0.030322591296383188,0.02633754634235476,0.007653807684390137,0.012978594286153222,0.009452292776911054,-0.006882479868423555,-0.006594158178968872,-0.007125278978916109,-0.018354790535320235,-0.01794750522196166,-0.01231254542005475,-0.014645950540679931,-0.010080885076265613,-0.0006406826477102622,0.0008147324910304445,0.003563830720657963,0.009610051100467289,0.008722953539292156,0.0070350670259922,0.00832547182639746,0.005670122508496678,0.00223546897869279,0.001983205269908969,-1.383341335070349e-05,-0.0027856443052159626,-0.0029952495059755425,-0.0034777158456774,-0.00448098734708256,-0.003430508840069419,-0.0023560983358389097,-0.00213196855084095,-0.0006163140938175015,0.0005695347276808483,0.0008518925357829648,0.0015652792183262812,0.0016189894896204632,0.0011112569672581504,0.0013154383418400198,0.0009655516797576862,0.00025806597548444596
s0533_re_69,-0.024867290795929392,0.035552478527429814,-0.051890749523328075,0.025374664832514774,-0.07365973415238082,0.011488465822797696,-0.06858237043305054,-0.030892099008971635,-0.05702066733080169,-0.034363317903759245,-0.06217902640955911,-0.032272838098391134,-0.01788147162767502,-0.0333893894613445,0.010481374488468401,0.014629105445949052,0.0168407159199289,0.024893296247050806,0.04033676607178681,0.020634204509208713,0.019035903686867004,0.026580070985603128,0.00925978025298734,0.0007961648946014708,0.005362515775958168,-0.005264674898941023,-0.016487936597478502,-0.012651685523692974,-0.014698488229605514,-0.019835812917875558,-0.01248765283459733,-0.005479348669019303,-0.00462553941791495,0.0012052620134636511,0.007955661954209518,0.006935500610154772,0.007852649546294069,0.009339193167696668,0.006437574198593183,0.003861288158160452,0.003108337388549147,0.0008845248467361366,-0.0016658518728051154,-0.001965975795182419,-0.003035333600215105,-0.004583527982571466,-0.0035611912657719843,-0.002775216199088418,-0.0026903160539677685,-0.0007414955664998046,0.0005247303249958327,0.0006878411706368184,0.0013376833960765829,0.0016901619913940345,0.0013742707827018156,0.0009557261191123011,0.0008370033174903606,0.000566138493743508,0.00030548716174780114,0.00030757048025445996
s0533_re_70,-0.023512133112611796,0.03285394770955447,-0.047991551942138354,0.023860491688074352,-0.0682125085094581,0.013038424503739746,-0.06924894984959536,-0.025374940875123733,-0.054797534670380836,-0.03792691739864843,-0.06264634809618401,-0.029156226392742454,-0.03449760912539809,-0.03634898979272433,0.00729071910324995,-0.003532389824687149,0.011898804216030352,0.029462639375939327,0.03169566147769464,0.019288366539737353,0.03437906586707246,0.02566042108437656,0.009424804096813028,0.016806439211927048,0.009337928216537804,-0.006342908183795829,-0.0034805217885698395,-0.007188819153963957,-0.019130336319619908,-0.01637226238690749,-0.013237436939553563,-0.017481010475671722,-0.010726465823337328,-0.0023546136046125555,-0.001818376013788339,0.0031645996124987537,0.008883901579353594,0.007565683836593003,0.00786688558120228,0.009416417363035938,0.006059547197347562,0.003562835073396632,0.003307222985558441,0.00013577899874326837,-0.002099550198473499,-0.001986047392469758,-0.003678174673429588,-0.004436410129966201,-0.0031515610197139824,-0.003202620930567326,-0.0029188965762711235,-0.0008145425328703439,-8.192721366636268e-05,0.00025337190943877105,0.0014225018691497264,0.0015220385543083161,0.0010693288740793625,0.0016610340268961013,0.0009018431402052937,0.0002675808459877612
s0533_re_71,-0.025778050324048063,0.036023479778654555,-0.05361019273598843,0.025499684871145824,-0.0738303709228546,0.012838115173270468,-0.06878375300944999,-0.0286751401295464,-0.05528235258396889,-0.035467746495249544,-0.06200674503593234,-0.030592400309548306,-0.021883852025108286,-0.035084421199258524,0.011143577153637129,0.008876423341472728,0.01469082668219827,0.026893011206660686,0.03793522150834282,0.01919007718206761,0.02377785599922321,0.027235715181148853,0.006977594378053981,0.005401781914053991,0.007648133448914707,-0.0075289230831357854,-0.013069094304414282,-0.009296806056164886,-0.016810604655386176,-0.020067197968797124,-0.011721774705326714,-0.009522686645392256,-0.007674653904649699,0.001767860463774621,0.006075794333708186,0.005645737963318373,0.009122263925431967,0.009917747945818995,0.006203043138594438,0.005440711603257839,0.005010057637680793,0.000980164355477958,-0.0009665673626303582,-0.0010554651962273152,-0.003366607037077247,-0.004508534426902043,-0.003464063247467251,-0.00378589140808673,-0.0032518321163742957,-0.0014388811456553826,-0.0005797019778203161,0.00041731569779974103,0.001729503402316702,0.0015909574738039991,0.0015095193365234395,0.0017454381989165187,0.001015542221967856,0.00048357275356845767,0.0008445153850673203,0.00021099559909630927
s0533_re_72,-0.02389914459055441,0.03413862926728098,-0.05004658469746465,0.023829738787402896,-0.07410523832493307,0.01086953111465274,-0.06939834490779481,-0.029054489730642903,-0.05768285646226806,-0.0347393984041979,-0.06345067693031264,-0.03113332796199806,-0.021351350992656865,-0.034097982524230706,0.01066552621851177,0.012824987930846627,0.01709639752448925,0.026866982245841647,0.03933941862325588,0.0191593935097774,0.022180928975030816,0.028061762859888737,0.008886615746423276,0.0030111238319064882,0.006705632228407871,-0.007023868216996246,-0.015526482074168771,-0.011340244042983134,-0.016318555112272502,-0.020521518231522862,-0.012130986960369898,-0.007413403961394282,-0.00635113573420689,0.0016423351168353359,0.006901309999197578,0.006105326790391542,0.008695694185475222,0.01018375760434851,0.006421882801075884,0.004716774387713197,0.004457173103309401,0.0007133900943710329,-0.0013346190132323711,-0.0016173895445941004,-0.003410166106469929,-0.004516714697744827,-0.003570192601844384,-0.0031861539370410673,-0.002875880161204375,-0.0009580194305683043,-7.801509234698336e-06,0.0002827460560091757,0.001428714443393481,0.001787739622408607,0.0012869203645533172,0.0013180105007029761,0.0010963015522642667,0.0003848398330785939,0.00034307730299597505,0.000389513730064333
s0533_re_73,-0.02467649614597383,0.03342142006977604,-0.0490875401749247,0.024634828883814314,-0.06996572840918783,0.013477847416137397,-0.0695045764445514,-0.026244483008528052,-0.05498679841356744,-0.037383249933724896,-0.06244457323259274,-0.029730014030397402,-0.031116175793616776,-0.036768058913841474,0.008800387927487871,-0.0001818688508731133,0.012452123865280053,0.029615300155935016,0.0336931007263854,0.018804781964179583,0.03209157900934524,0.02663560551680005,0.008024757158465913,0.01395313223260338,0.009293732366949754,-0.007253016264315522,-0.0060539469754364115,-0.007463896111898149,-0.019608810156828922,-0.017535278821861594,-0.012322555415585386,-0.015700782308315776,-0.01010008089853026,-0.0009783463067484209,0.00017847086635425384,0.003604346109492793,0.009660281290011404,0.008682294673328003,0.007214227894184046,0.008595634385548775,0.005840932610040248,0.0025990800526902395,0.0024550719099006397,-0.00010817371325655015,-0.002813255637802349,-0.002726545587232481,-0.003710157834227763,-0.004734091871109021,-0.003223797719073675,-0.00242989089602557,-0.0023588950357170536,-0.0005580486034404472,0.00035012166194364687,0.0005940177430580164,0.0015572828327010077,0.0016805661213943168,0.001233337200166296,0.0013648431491666514,0.0009688697818697822,0.0003801884560815173
s0533_re_74,-0.025869210612137022,0.03660609188690847,-0.05219932908773633,0.026961548667414886,-0.07329051114265046,0.012936169087768309,-0.06795475257933535,-0.02983634688227781,-0.05567474376797155,-0.03465723177652156,-0.06182075697065866,-0.032819269679685126,-0.019633113428450092,-0.03489010022510548,0.009205687730142112,0.011790304098437464,0.014907357717439123,0.024436398793336606,0.038670135484717275,0.02022868720594067,0.020486659237290584,0.027500921433616064,0.009052195491502494,0.002845389532424797,0.007314167545355601,-0.005562375561175745,-0.014737020344774386,-0.011066414170761351,-0.015069177262088155,-0.019910491612474,-0.012300259191461748,-0.007034123522475994,-0.006336583828853591,0.0009747870396994603,0.006820807411217847,0.006149853450796008,0.007586432800206185,0.009753095716319025,0.006532822260793188,0.004395004311596919,0.004447130468260344,0.0009286032574410466,-0.0013239909081689445,-0.001509874061181811,-0.00300010931563373,-0.004510305313521053,-0.0035913323608066754,-0.002870899045537803,-0.002945004039370208,-0.0012648770332444445,-7.189410297217626e-05,0.0005490475206538886,0.0015198012171648246,0.0015504515150979142,0.001391378698260938,0.0013726447010252607,0.0009514957659665259,0.00034097909230257643,0.0002643517171902069,0.0004332367405333581
s0533_re_75,-0.02485788200092007,0.03406298304921824,-0.04949068863158095,0.02546505516913144,-0.07158540705264137,0.012157054322881219,-0.06943896515539227,-0.028924210035285305,-0.05695489189197341,-0.03623758148599882,-0.06374557932764169,-0.03187250520447543,-0.024358769238763803,-0.03606851295844282,0.00967049668234914,0.00854344025213206,0.014865528565679914,0.02701174385055918,0.03889764421463599,0.01901109335987558,0.024888448292703796,0.0286126771259078,0.00827500891342806,0.006113915775935863,0.008915197472364607,-0.006105999231251596,-0.013193193805441828,-0.009531800246761065,-0.01679518614040495,-0.02072928713035743,-0.012369130842697239,-0.00996622214309009,-0.008397093813554128,0.0005982312566036274,0.005366511819512,0.005034810406639842,0.008908510850703197,0.00988724581870781,0.006407421138645314,0.0058127212820709645,0.0054430027550027805,0.001500059666966271,-0.0006150468494608456,-0.0005295765218747286,-0.003202222716142333,-0.004344646127564776,-0.0032022064763374126,-0.003643696279336236,-0.0031879445893825916,-0.0013181410022996172,-0.0007794255551353086,-0.00031311392261224947,0.0012679640499789252,0.0012840244059500472,0.001030169723343,0.0015868522819056246,0.0012088988452716592,0.0005231879542148899,0.0004884404077990425,0.00011659006562875928
s0533_re_76,-0.024653184909398163,0.03562531087190478,-0.050127097168635004,0.02507855938631835,-0.06957192546411486,0.013782146932252458,-0.06959426867152907,-0.025100342287302256,-0.05442114797246151,-0.03781805277209208,-0.061076718928900306,-0.02901297169297016,-0.03349989522643327,-0.036178500864487505,0.008324379136266175,-0.0035610861486606938,0.012946255973935988,0.02939095386469602,0.0315792362350949,0.019471183193246068,0.034265512031696546,0.025303899857248843,0.009032126764315342,0.016861281361194976,0.008495033671580225,-0.006634564084694223,-0.0034993583638915095,-0.0078079234662619765,-0.01963787399885885,-0.016038395089161803,-0.013272444737870266,-0.017320218370262423,-0.010152056669813652,-0.0023349514768990637,-0.0018559130506382452,0.003548705957965004,0.009319221448748234,0.007702564453052561,0.007963720186629468,0.009351245455244194,0.005996912554911554,0.0035460282838084486,0.003285822463002341,4.425245827018947e-05,-0.002245675057494787,-0.0020452420030268254,-0.003968001581516976,-0.004711721635162454,-0.0033078204298894955,-0.0032199337026064196,-0.0026836902814987664,-0.0008117677457942842,-0.000309461680840557,0.0002844633165371596,0.0013918737898644643,0.0015529475159263048,0.001318744928683965,0.001729628805901018,0.000847916896002927,0.0005321254824309375
s0533_re_77,-0.02479258846253799,0.036310536670456806,-0.052069569096023643,0.02639891793106759,-0.0735923572963319,0.012313363407000885,-0.0677492782568177,-0.030668525499934672,-0.056303223650998706,-0.0353411090352538,-0.062195170596698796,-0.033231413731367815,-0.019397164041101544,-0.0349361939446132,0.009065369927828257,0.012551462745611907,0.01479884722323796,0.02501718123386579,0.03930764935152143,0.020256471298517077,0.02063926646403407,0.02742932052034948,0.009059539284915066,0.002457445822934029,0.006675208827066418,-0.0052795930969779786,-0.014904688967219496,-0.01161989544042561,-0.01490138310320221,-0.020064769436236578,-0.012422901802319745,-0.0066050989570120575,-0.006306261387185434,0.0013372951710390387,0.007288664995587915,0.006058775608314384,0.007955100316945556,0.009550012297802305,0.006161670499135218,0.004143893904320203,0.0044039803966939494,0.0011991162279818474,-0.0016360612681810582,-0.0015354967895374746,-0.0029199983710166853,-0.004392404123604629,-0.00360988881251198,-0.0029744801131128627,-0.002868546025906052,-0.0013469209526661382,4.910740933681305e-05,0.0005177883466233158,0.001276793920964125,0.0016990674464879025,0.0013096273214706817,0.001238345226842959,0.0010094782534215395,0.0004965368683828085,0.00016970847573890427,0.0004115825326539217
s0533_re_78,-0.023738771763760273,0.033850393831848444,-0.04915384049133662,0.025131962252904642,-0.07070808143546295,0.012982677318010422,-0.07007622162662527,-0.02714875377735805,-0.056189554299543795,-0.037681005668173756,-0.06374318155222618,-0.02983164617970595,-0.030439494821334196,-0.03647911309460828,0.00938724270661332,0.00183374034965426,0.012941470061836303,0.02905418098002605,0.0357654867837362,0.018283172471296412,0.031244537442040064,0.027181311279970193,0.007496634366931408,0.012478353715599888,0.0100512338898158,-0.0072592266124495135,-0.008299568628435358,-0.007141075140952795,-0.019160716595384018,-0.018975065227450138,-0.012130064900436525,-0.014715439694088821,-0.010046808724829284,-0.00019062194638664635,0.0016210986861155416,0.003698012117511277,0.009624110834027966,0.008901294729097703,0.0068476009149311436,0.008062736995184446,0.005870841282900972,0.002250755287177593,0.0014966040264205555,-0.0002645059836733839,-0.0029383143833147385,-0.002873166242196979,-0.0034557497363506095,-0.004539868096932606,-0.0031687667227719134,-0.0021648190477092043,-0.0019467375213169714,-0.00043737837121793236,0.0005697592753079244,0.0007652085894618319,0.0014618608481460416,0.0016205300913704323,0.0011530192782361827,0.0010451815600756196,0.0007210568179081623,0.00021498640049376588
s0533_re_79,-0.0245771581869565,0.03566971025266258,-0.05089450694799324,0.026441407844293836,-0.06976158520140043,0.015490840526335219,-0.06884963040670211,-0.02485469342731037,-0.053906864537483515,-0.03724542807675965,-0.06134267301089837,-0.029324898878799032,-0.033011654235676785,-0.037570993036331476,0.00801367026484054,-0.004406126487252791,0.011196702862359052,0.028312772004692892,0.03110875601984448,0.018404515132132555,0.0332596721386855,0.02550103372709483,0.00869374800480151,0.016751401801826923,0.00943346458126165,-0.0058070213417858105,-0.0029235411276170823,-0.006673058614055314,-0.01849198477067439,-0.01564782565872941,-0.012993660689584543,-0.017180526576293657,-0.010341039182865705,-0.0026396584023620617,-0.002327618815248888,0.00287335384827297,0.008782253554185831,0.007242051077572183,0.007621735479245899,0.00952147276019141,0.005998372645986428,0.0034347425943026836,0.003162383150941028,0.00014168588261211017,-0.0019660692262319784,-0.0017425345548098192,-0.003507383261143412,-0.004553087994992176,-0.003284967624988523,-0.0031121624398520644,-0.0029025121488541945,-0.0010366288419095637,-0.00024999017490334654,0.0002643020406873503,0.0013068745171706789,0.0015838319755725363,0.001255243705184688,0.0014295203943281074,0.0007949077679954224,0.0005993232668934069
s0533_re_80,-0.02505513123817892,0.03709945219029742,-0.05243514348309097,0.027128508049711068,-0.07502042187710137,0.011594834016343316,-0.06827264709601069,-0.03243910648015089,-0.05777111073129089,-0.03458312227061028,-0.06302560287275828,-0.03450194272939515,-0.01499666803858719,-0.03238928838100196,0.009754748848856673,0.017703345633458465,0.018773419983994382,0.023093440108229453,0.0406566907762062,0.02234660431131554,0.016139925735266486,0.025485136363716184,0.010865397591976125,-0.0012525454231775068,0.003308437988709519,-0.004748048403742082,-0.017341016558340392,-0.015119742199846489,-0.013885105672310659,-0.019133373544195795,-0.012684743488035293,-0.0035273556596076457,-0.0025168410624615226,0.0018430126720459029,0.008281578700689962,0.007950511005561269,0.007064834333866732,0.008489490552667187,0.006393546997751531,0.0031976635003448284,0.0026704160907164275,0.0007910841280239397,-0.0023446637549667556,-0.002993793198505098,-0.002765699786044158,-0.004213768409850034,-0.0038848359306228124,-0.002321054539489887,-0.0018911192036073343,-0.00047020010580025933,0.0005597786748332398,0.0010522945583429056,0.0014293025367420142,0.001508297888861795,0.0011068967142198328,0.0008763785497720855,0.0007394024249263379,0.00046272308427621373,0.00020448220530128034,0.0004980608208850379
s0533_re_81,-0.023396696926203976,0.03408339871831622,-0.04752716524585212,0.024879543697089213,-0.06720150954769247,0.014705696323185878,-0.06883581286887354,-0.023249931366449,-0.053984662464373806,-0.03882062640703169,-0.06122856084777096,-0.029298466389639045,-0.03828911188216621,-0.037272725668514695,0.0054051671328767,-0.009599771279532345,0.011005574004636346,0.02815238047610626,0.028053074196003242,0.02027494133316785,0.03728573363911144,0.02326325995414158,0.011436884765328012,0.020931674318448282,0.008245003211366073,-0.003512834833796233,0.0015693990003331588,-0.007076023842740216,-0.01820924728903783,-0.013269162698747184,-0.014656412086446843,-0.01946320360704366,-0.010549270937226981,-0.005499262314678219,-0.005260764399437684,0.0026485506989904254,0.007236287602389327,0.0057832841158346375,0.008670935088623898,0.009719506925043963,0.00591368438323528,0.005219899565326123,0.004601416016588857,0.0006724468065908485,-0.0006284030339159414,-0.0009514773426527211,-0.0036353407287191045,-0.003826226056472663,-0.003264626191889108,-0.003949628167589098,-0.003053159089814276,-0.0015103804598930453,-0.0012637744236576422,-0.0001437035651192661,0.000921067857913727,0.0010312846191254475,0.0012318904852098697,0.0014720476644921204,0.0006608246043427864,0.0008259395502317681
s0533_re_82,-0.025922820727889383,0.03520932490319287,-0.05246187697930014,0.0260429232646537,-0.07160768894914894,0.014387019072927294,-0.06895742706398586,-0.025728633285327675,-0.05361494912227969,-0.03613975356361357,-0.06057790123471957,-0.029550636870845696,-0.028173348293368886,-0.03662676274338158,0.009433680476098789,0.0009209726546174119,0.01210638678071695,0.028014681430680984,0.03377015141221979,0.017919484541077453,0.0300288668151551,0.026066882122602365,0.0070286197074042964,0.012735090529296715,0.009185781131787711,-0.006693681177517622,-0.00626970022335974,-0.007265574573123203,-0.018717400951533316,-0.01774085146442656,-0.011878490573058047,-0.014777858814341923,-0.01005892644383737,-0.0004118980781116264,0.000901522613681088,0.0037892717652253318,0.00955359244798765,0.008614968928773068,0.00710522853701496,0.008158242561062038,0.0055968198943911925,0.0023270969338309243,0.0020818060329991553,-0.0002329780591354858,-0.00315027046808491,-0.002894165637488358,-0.0033903522816526722,-0.004406503340642367,-0.0032045857300956053,-0.0027177981131445575,-0.0023334299344408413,-0.0003795024884863847,0.0006274391068745123,0.000936166658674643,0.0016422551228909158,0.00165323676483634,0.001103535357537341,0.001241964496729359,0.0007328100081168796,0.00037852949784419817
s0533_re_83,-0.023572501661131198,0.034652072386678764,-0.0487668408756111,0.025338745188170926,-0.06969505380238541,0.013476407319410336,-0.0692697045828885,-0.026848452397281362,-0.05611670388985428,-0.037111626303209966,-0.06389680162326361,-0.03032219417487139,-0.029632629120166364,-0.03670134706938133,0.008888391203804224,0.0021913978325152406,0.01239035689472856,0.02855018648923696,0.03531959783190287,0.018377179224273923,0.03004726786787811,0.027847235198526256,0.0077830147850416415,0.011465264839789654,0.01046351682071377,-0.006636147985484334,-0.008541336836855318,-0.007267883004542379,-0.01817404176783536,-0.019321653038478392,-0.012244353723965838,-0.013911276445299497,-0.010148965738817047,-0.00017600668348742368,0.0017750572384813768,0.003434816596351204,0.009153873677700881,0.009044944106947887,0.006815155410562781,0.007790108224427793,0.0057392318954345625,0.0020997207528691483,0.0015209037141036249,8.927963892935244e-05,-0.0028197742209022814,-0.002980526600987005,-0.0030963569551775406,-0.00433623425884566,-0.003248660047513749,-0.002087657343656076,-0.002067118219832183,-0.0007458541012711921,0.0008202381122809976,0.0008410496704289586,0.0012611735523387212,0.0016919712545136153,0.0008968054888320113,0.0009588166388980898,0.0007068350525858813,0.00024570977209602556
s0533_re_84,-0.023943075272010318,0.0364581128576789,-0.04882353550294827,0.026955267951351402,-0.06851132567980103,0.015566905061447074,-0.06825688033782869,-0.024178844665515408,-0.05368332787384054,-0.0378644958918628,-0.06139828307818056,-0.030370532108592942,-0.03449552413069327,-0.03844664429753599,0.00623704983062317,-0.0063898493576551385,0.00970156084607626,0.027500200608654952,0.029745287878486775,0.018295495042781117,0.034516022978168075,0.02532853826399502,0.010031371163617655,0.01876036734927837,0.010310465410753169,-0.004493078495454707,-0.0013112881187535676,-0.005726684973739173,-0.018115756009339092,-0.015150217965439302,-0.01325475072807914,-0.01814630906939,-0.011155173394990163,-0.003699837474470526,-0.003449730296487118,0.0021992530107196703,0.007885000623537914,0.006552017661965794,0.007625111082056751,0.009443309375789433,0.0061351585174302,0.004128527006284894,0.003952214734791041,0.0007327791521535664,-0.001339520374956282,-0.0013159190104470328,-0.003164039621039399,-0.004184480136406326,-0.0032883704174628972,-0.003512415738481546,-0.003099090559250682,-0.0012014559682858338,-0.0007952567155792608,-0.00025614819600471554,0.0009343814333591736,0.0013310994476717316,0.0012398907666228008,0.0015524212832821588,0.000655167352622711,0.00044194058464679505
s0533_re_85,-0.024793998726844527,0.03700384973295936,-0.051714065248670504,0.0275694027845385,-0.07271229265379466,0.013594131465739732,-0.06800089307809447,-0.029693586471093308,-0.0556227824322989,-0.035473898452909214,-0.06254225655950792,-0.03346760156627358,-0.020789680193271896,-0.03600000330107014,0.008801680637067323,0.01067423727012858,0.01433523361804777,0.024676360389146768,0.038514921786226244,0.01959004106201694,0.02150248533559161,0.027911471695033687,0.009783007494320952,0.004055691297507446,0.00830259428433472,-0.004683639259359739,-0.014510867161761877,-0.010569317184650802,-0.015172207204200885,-0.020395250257334255,-0.012615828734374166,-0.00779756448091319,-0.0071475537250637565,0.0003453213029117962,0.006445168226276093,0.005577647289070015,0.007341765724666475,0.009732081588289624,0.0065808204141972375,0.004910730071023044,0.004607918151028812,0.001395864010835515,-0.0007069324332210531,-0.0010205212598155345,-0.002819852750006971,-0.004372633413480374,-0.0032225240282765396,-0.003207865154076563,-0.0032119834024175206,-0.0012553770500982042,-0.0004020455912851025,-0.00013442980679158635,0.0011854688111680883,0.0015633818589493808,0.0011685546205473924,0.0014257057137058609,0.0010282721035411906,0.00018284386405787367,0.000362696997086087,0.000415443667979671
s0533_re_86,-0.024023032657750167,0.03291465038777705,-0.048458350891063394,0.023489690927909642,-0.06703475816341091,0.013932542319076473,-0.0691785952202878,-0.02202093895252473,-0.054302187487620855,-0.038499535550590054,-0.06013091562487001,-0.028512671552799917,-0.0391418745520908,-0.035280761978998855,0.00501002009199898,-0.010825861029853747,0.013104098857901453,0.028138828305263628,0.026779832402627303,0.02188200363073105,0.03810882803232242,0.02184540326514807,0.013096373811104749,0.021750527853086156,0.006903044393268366,-0.0033507945877440646,0.0017165901195103582,-0.008262608062333917,-0.017650309248455665,-0.012427932669094643,-0.0160172321249716,-0.01980890530270139,-0.010153427565870489,-0.006635941186844904,-0.005778583845851686,0.0031711759155754523,0.00686792999873721,0.005737358155262163,0.009639149620838929,0.009680512810120775,0.006015274747917973,0.006270953296230059,0.004421361981292099,0.0004396949308720451,0.00010861854747600384,-0.0011194565514870605,-0.00412818631937797,-0.0035484518787381645,-0.0033810494338601107,-0.00442020115463997,-0.00313408421180604,-0.0017145163121491354,-0.001600804447955299,-1.88950285185966e-05,0.0008603988425311624,0.0010345073577882396,0.0014876266187102605,0.001778231805539663,0.0008440913133938342,0.0010909877322506918
s0533_re_87,-0.023624821059381525,0.034980919143225486,-0.047855149725365344,0.025382187120625437,-0.06516005099253767,0.016246822206956692,-0.06867014965608918,-0.01885583093935894,-0.052953950175013524,-0.03731274988116216,-0.05849346493234943,-0.02864075192937947,-0.04199264000650886,-0.03547630782530944,0.001418735760596779,-0.01635468876510697,0.011197509572733876,0.02388222909181773,0.022350766357116105,0.02225905497663754,0.0373060163068264,0.020505121927543567,0.016435244743726856,0.02435419378438002,0.006998507717038227,0.0017028117462542034,0.0056391896661847326,-0.007895252590358667,-0.013391749224074972,-0.00916184341092,-0.0171464345108931,-0.01887454030111409,-0.010650869038833558,-0.011161439110290041,-0.00845827582358115,0.0010270756993589274,0.0028968555166685593,0.004286257690003849,0.009522853845062117,0.008485726358243165,0.006525279136653774,0.0077978498201692606,0.005313328288699701,0.002156091258867253,0.0020730114990526968,-2.4285451357935065e-05,-0.00266730526887354,-0.002464527079426788,-0.0036222593659256293,-0.004536244585195895,-0.0032847682289435074,-0.0029120765019034992,-0.0028488084214992816,-0.0010135114900375422,-0.0003550795099665225,0.0002764921276049204,0.0012165467533153283,0.0012760850593563676,0.0006734124922725006,0.0011667691764168451
s0533_re_88,-0.024023257962751152,0.034149030408670907,-0.051573617465488934,0.024510831338891436,-0.0711147765718821,0.013125671620176332,-0.06917049724523072,-0.025832547290824893,-0.05417099959787762,-0.035598570602665566,-0.06061224324268787,-0.02864507018071447,-0.028220124456576873,-0.03545302704284783,0.009348957959458101,0.001834015988495666,0.012721168109965729,0.028250527413606338,0.034536404723887,0.018223551325104354,0.029757790952997427,0.026269723261100244,0.007104417990860779,0.011149206625477697,0.00904450197324673,-0.007276896184030893,-0.007634070783506033,-0.006805173845043838,-0.01829698753096239,-0.0179994851248065,-0.011966944291028542,-0.014151631736069342,-0.009905349561655652,-0.0007001688723683033,0.0017947657793367167,0.0037928979527287994,0.00940000656292929,0.009165197973262968,0.006642225691776911,0.007905966634057826,0.005833236737373174,0.0021726077127020137,0.0015362765567860153,-0.00015028505880251248,-0.002846285239442095,-0.0032438465097458197,-0.003354106711378942,-0.0045508273265848906,-0.003348824744028606,-0.0021043731638835544,-0.0023285231294010523,-0.0006434089994310799,0.0008924975945771225,0.0008363780186957636,0.001579110046457885,0.0020718481039217486,0.0011250930257288008,0.0008956770121454865,0.0008703170363373552,0.00024326496579286054
s0533_re_89,-0.022952074886717386,0.03252466280641009,-0.04649991535199961,0.024460256022658673,-0.0659246450304663,0.014481363906339537,-0.06898415102173652,-0.022485909087418453,-0.054775477213930314,-0.03728867061929694,-0.06225247088264641,-0.02912870588948734,-0.03893675971065099,-0.036606866641409136,0.004068891995072147,-0.009427269760625454,0.010655747666915827,0.026832491901518783,0.02775104839118037,0.01970261258714189,0.03660564551143683,0.023736684348200948,0.011843386334058846,0.020523374660415834,0.009554186016214865,-0.0032004336158380792,0.0011623321833808408,-0.006147844511259258,-0.017422768190305533,-0.0133226803894678,-0.01418560908701808,-0.01902421570174449,-0.011237862063650225,-0.005824983908414332,-0.005563225682269077,0.0018396956923593486,0.006819441916188201,0.005784859489734633,0.008450010111927548,0.009705773063222843,0.005824404888227246,0.005191030862471991,0.004847259103881008,0.0009792281118737997,-0.00038940473089237975,-0.0007758054891265513,-0.0031547660611767913,-0.0038770099109562404,-0.00315746123050558,-0.0036608233849295905,-0.003437972363411163,-0.0017346803240268945,-0.001399952294341993,-0.000344392640888116,0.000888810995046658,0.0009935753528733816,0.0009700692290495399,0.0016471316317134865,0.0006545949232245899,0.0006948942720885345
